Id,SalePrice
1592,131760.23727726965
1593,121814.19453009851
1594,110165.47011915616
1595,131884.12406225773
1596,245638.45007333695
1597,197681.75105463597
1598,201354.9257578761
1599,159829.2605345103
1600,158383.7985646271
1601,46263.71898729804
1602,102738.48139646859
1603,76359.89420510348
1604,300352.10914056684
1605,239579.44350246596
1606,159042.35128357474
1607,148721.09923572053
1608,229453.32765018946
1609,176715.6324018675
1610,155200.94428251436
1611,142620.86972650158
1612,156685.05053281388
1613,144588.5352159166
1614,127387.12596450342
1615,89842.4302074276
1616,75604.3600683596
1617,89636.75493841167
1618,127417.50284528176
1619,129116.40063089975
1620,155495.27050871143
1621,138237.75204145449
1622,149088.31174402055
1623,253717.50307396697
1624,188435.02409438518
1625,119855.84066408321
1626,156394.71490054537
1627,188658.48886448494
1628,296498.7601659284
1629,177069.84270087112
1630,381397.61568282323
1631,225667.2359184583
1632,249640.1213687765
1633,170997.3765038867
1634,184781.832426345
1635,176631.80580135097
1636,154119.4661227616
1637,184939.64791817247
1638,198149.559966131
1639,176861.36347367533
1640,242055.1957892802
1641,188942.4637232222
1642,227134.00095619028
1643,239716.20844218726
1644,233645.13210962867
1645,190066.50745995008
1646,154659.25384894444
1647,159114.05732893574
1648,129253.58096069147
1649,135877.53268263146
1650,125711.6523870795
1651,131096.9133298661
1652,94308.36593438168
1653,88864.96248794401
1654,155954.78506522535
1655,150900.2669375272
1656,152020.22904267817
1657,154291.1238549702
1658,157017.14566102964
1659,136804.58846199082
1660,145768.8403423329
1661,464591.15406160173
1662,438474.7673270669
1663,395324.8186386744
1664,528247.7610791966
1665,320300.1499807881
1666,341173.5381034138
1667,375358.99407237314
1668,337946.6260785761
1669,312684.9201803405
1670,335363.78980913875
1671,270974.4472707467
1672,459308.78728645976
1673,304320.182945048
1674,254889.21900466626
1675,191230.04290621897
1676,183590.4184484051
1677,204809.8714272254
1678,528260.9535810741
1679,409554.0976495414
1680,329191.2192348748
1681,262822.5354982608
1682,318207.4658800554
1683,188059.63442844755
1684,176447.4354732842
1685,176722.53525257972
1686,168661.28790667298
1687,170086.74293445464
1688,189353.9470282779
1689,189628.21948001918
1690,187711.91015873733
1691,184546.44169797056
1692,279110.86566280515
1693,173719.2709455529
1694,177872.53815969118
1695,168612.34178235245
1696,300396.26804088906
1697,168347.27073190516
1698,370087.08054467343
1699,325999.02609825943
1700,261447.80457719346
1701,278703.7479682875
1702,253324.12281695756
1703,253989.52190402307
1704,309115.96364097553
1705,255879.441801767
1706,520952.3155221924
1707,210683.12708777518
1708,210625.1630235079
1709,269451.2198088483
1710,223288.53163752472
1711,268166.4951732724
1712,240371.245137979
1713,289297.34567692486
1714,217792.5791834518
1715,203872.67140480896
1716,175108.57933891547
1717,178995.4623806638
1718,134481.13412056057
1719,199616.1090291439
1720,234401.08133409757
1721,176488.09555727907
1722,127714.69711438737
1723,155404.36672135367
1724,197406.0077520481
1725,228519.78143324715
1726,174794.76492995452
1727,161344.56896290128
1728,178292.93755659118
1729,160936.05909270802
1730,143738.8243124316
1731,133309.74761329332
1732,127793.6313391565
1733,105949.6079023338
1734,131498.40812055388
1735,132739.03364491416
1736,108441.43335896824
1737,320895.2914749071
1738,219964.89745420372
1739,307220.08405774814
1740,205523.74995990278
1741,168174.42824432906
1742,174091.9433918355
1743,169550.66514010046
1744,311858.30655603186
1745,221125.51265833466
1746,212081.95962626586
1747,226281.20839687937
1748,200788.31694758637
1749,161118.59735593948
1750,145433.93339674003
1751,230056.67179496688
1752,112665.8241314095
1753,132754.5238483063
1754,198286.4918228162
1755,169860.54520693189
1756,130571.33220038074
1757,118129.81680734384
1758,140713.2404202213
1759,164202.6849723679
1760,161146.1736435644
1761,154518.64194533083
1762,163819.7413324555
1763,165574.00467549224
1764,122534.19179173053
1765,124112.88915858562
1766,167932.6245676643
1767,190766.0860742383
1768,128045.21652976309
1769,166723.47563167653
1770,143526.49657925338
1771,130027.9605950669
1772,134487.72536530546
1773,132724.42967994924
1774,134321.67171364275
1775,135396.48047282986
1776,113133.84510515055
1777,105088.13287674064
1778,136162.82138324014
1779,112790.64697528837
1780,168906.09130480094
1781,131664.78995643885
1782,87407.82805414687
1783,132689.9004571026
1784,95306.87250383693
1785,123357.14799666642
1786,125686.325604828
1787,155651.17700114325
1788,46494.07585106891
1789,89771.40034719056
1790,83310.7338874159
1791,161734.04889935604
1792,141880.37043681566
1793,136240.31484221248
1794,143072.76898258354
1795,137342.34212424723
1796,113471.9451799964
1797,125665.01707972969
1798,122541.66811530766
1799,108500.43387272468
1800,137494.33683158152
1801,127045.89745037555
1802,145965.9108539503
1803,141234.98891488672
1804,136081.61561541818
1805,138137.22123277688
1806,118454.45190814555
1807,139440.84674558125
1808,123414.52218475733
1809,103185.53920920106
1810,138923.31646901817
1811,95933.92678983466
1812,96222.0178102141
1813,116238.6321933087
1814,91370.06217715595
1815,45050.2290695022
1816,90228.94576149211
1817,100671.33972656808
1818,122810.8984501444
1819,117962.61578832692
1820,44558.08239525394
1821,111450.52779415324
1822,149005.39418600957
1823,46830.662193864926
1824,134724.6940887887
1825,132817.9168614461
1826,105797.75649387036
1827,113465.0619069135
1828,126739.1356858371
1829,83103.0632093882
1830,130817.85615100847
1831,148082.04502958068
1832,112616.60093114762
1833,138328.57722122144
1834,124085.35150778989
1835,146568.0870399846
1836,109266.94488303496
1837,81099.04296583984
1838,129565.81558434831
1839,88441.73142659005
1840,161928.19872736523
1841,136348.96423221604
1842,102651.00506442778
1843,129920.8987300448
1844,139508.9408205195
1845,135654.69679848634
1846,152714.7691482643
1847,174083.90004452347
1848,46816.044754513016
1849,91775.78208044665
1850,105146.4363099114
1851,144078.54619708157
1852,121475.18772247873
1853,124747.90019902214
1854,158255.92510355808
1855,155609.7261213022
1856,222692.3519472068
1857,155482.75400364306
1858,139629.25022171444
1859,115789.9555481439
1860,153996.0901585738
1861,117515.27159591591
1862,300099.46831762145
1863,301643.96754031937
1864,301643.96754031937
1865,320097.5685612204
1866,341215.29973481357
1867,224708.74094758337
1868,310287.9036231705
1869,197058.3786539642
1870,235309.63425922385
1871,261979.9004337002
1872,175506.0481680996
1873,221980.0341924287
1874,144392.30965056524
1875,214189.4338553981
1876,196831.58154344105
1877,206411.42343121997
1878,213907.09383172952
1879,133725.13771019992
1880,127726.81772225823
1881,241210.002954899
1882,244252.8713649917
1883,188026.85360978908
1884,202346.65342532707
1885,248168.2266895892
1886,312077.90362964454
1887,199917.31160192576
1888,273671.16426747676
1889,167062.77146820983
1890,117631.99785900628
1891,132896.04340178732
1892,94860.46614649173
1893,137252.94323028452
1894,120133.72966027776
1895,135366.2626629071
1896,128202.97628201044
1897,132258.77331788818
1898,129311.10703156843
1899,146097.36678365813
1900,150653.0513913643
1901,178048.3737963334
1902,172884.37593507476
1903,216765.58852013762
1904,144182.92343396184
1905,176351.16206997665
1906,148942.84613585277
1907,208248.950650549
1908,112015.26385432221
1909,141274.1598200924
1910,130884.5369494139
1911,202907.07850113753
1912,322036.64816668245
1913,136253.7558630905
1914,44143.084530568194
1915,312109.1599893331
1916,48876.40575813853
1917,241023.2267839757
1918,134355.6939953081
1919,161958.67720379122
1920,156992.63996749092
1921,447231.9265924713
1922,347042.78267886484
1923,251720.64297612404
1924,234365.63591271057
1925,228113.90406990235
1926,403296.36397773394
1927,123936.22951817587
1928,161077.74928320566
1929,123480.14969963407
1930,130872.86882053662
1931,135670.39660172028
1932,137973.03339021656
1933,162294.68314075592
1934,175200.6631145125
1935,169782.95028990283
1936,188770.91166536536
1937,177867.43828247616
1938,167867.38262253816
1939,253190.92558592703
1940,187770.99467419382
1941,169674.25239188955
1942,188421.3039232338
1943,196744.64105528677
1944,344064.7642382612
1945,397902.74158773833
1946,173004.3855794049
1947,328316.75550584774
1948,174658.86782174863
1949,235418.05347983484
1950,171596.46025093168
1951,245211.50471007996
1952,224463.78370447893
1953,169596.8311311938
1954,189464.564476683
1955,139979.1455387152
1956,299509.8670817727
1957,148446.54291294247
1958,305681.01305442647
1959,138563.58671245872
1960,107121.69485953561
1961,116499.26222496254
1962,89001.65324265268
1963,100018.21841582155
1964,110716.20924516149
1965,148432.7572266964
1966,142684.99723822973
1967,293402.88497530366
1968,444201.3801548777
1969,397685.7216280602
1970,510670.42000055924
1971,424077.06330181164
1972,390975.0607918549
1973,299512.56270543026
1974,327232.79454145726
1975,507712.3006101068
1976,269981.56371550076
1977,353129.1444722279
1978,390307.23443637555
1979,353411.4054076169
1980,191694.99538338004
1981,334726.90161074477
1982,208951.05723575654
1983,216226.672441201
1984,166807.83098338233
1985,232271.30498459507
1986,218835.27345927447
1987,180930.1843437148
1988,176293.03196299754
1989,191272.14750665487
1990,216953.06907063816
1991,205536.48612351425
1992,218293.9732334145
1993,175210.1948018571
1994,242752.05762141748
1995,178527.67398885122
1996,266335.35101275187
1997,327019.2483780303
1998,311834.9686241484
1999,277640.0909156864
2000,294676.5047414405
2001,275694.3106581127
2002,248961.88923272182
2003,265292.644332561
2004,283427.44405192614
2005,236231.94502872066
2006,228703.37266138796
2007,259506.9320013192
2008,208750.44543793343
2009,192600.13362936993
2010,194884.26509206987
2011,150915.90503882544
2012,172828.6324095204
2013,170442.98263372015
2014,183466.8442007257
2015,200105.32144235293
2016,188278.8169297983
2017,192568.5979175148
2018,128460.86699416181
2019,137327.42161839383
2020,129131.52672393815
2021,116440.58313202231
2022,175809.36996653673
2023,142014.20989667258
2024,258769.42292262331
2025,343698.7170303832
2026,174192.68697872502
2027,158500.00725936345
2028,151538.63772883927
2029,168612.71691471603
2030,295827.31079328974
2031,239118.17726838743
2032,263122.54792805656
2033,273642.252216391
2034,184430.59335693953
2035,212551.79443679674
2036,197372.62493088705
2037,197954.76517820868
2038,321359.5385546844
2039,238696.78987855924
2040,353107.5871305873
2041,307625.4259452975
2042,208645.5211388373
2043,174032.38991884622
2044,173653.466329797
2045,198576.70831617693
2046,151648.12409543557
2047,144264.64005789012
2048,140448.73001146538
2049,137921.9346193205
2050,175474.5614942568
2051,99787.01435442093
2052,127760.61485707456
2053,150146.6463872795
2054,77469.55333090418
2055,148863.28907073705
2056,136276.94235422925
2057,127563.87834791878
2058,187597.21242212597
2059,135432.2920578092
2060,163526.04398724623
2061,165119.38046845185
2062,134909.02330424328
2063,108471.55095047184
2064,137790.03355380075
2065,124726.68282793301
2066,151508.37313286786
2067,141194.22206796653
2068,133267.95689835554
2069,71828.23975710433
2070,101436.29569620456
2071,105672.46410878989
2072,134939.17704020816
2073,142651.58831949843
2074,180829.1446281745
2075,144095.3465122654
2076,111187.4477966747
2077,155757.32711236548
2078,127517.49616823035
2079,136549.18859536413
2080,120836.03891308038
2081,129452.99760171995
2082,134826.17393248607
2083,141684.29134921904
2084,105932.76283465385
2085,130012.67129057179
2086,117901.20043778766
2087,121413.83839762409
2088,106149.31043133946
2089,88978.20283728237
2090,132946.18833653815
2091,124927.053423353
2092,122136.96487838002
2093,119703.25950991659
2094,115161.24238698407
2095,148593.46798564767
2096,88265.7105863003
2097,91398.59245714021
2098,134226.77319172194
2099,43559.710353720606
2100,88412.06798606506
2101,133012.02971964626
2102,131344.56019892404
2103,98861.01278302936
2104,130827.82161494988
2105,117907.01360029739
2106,56044.16650400908
2107,181319.4871945186
2108,108608.41597523971
2109,106590.92575372635
2110,128897.01131560118
2111,152756.31713820848
2112,141893.17723722124
2113,131310.89600391072
2114,120993.9239745074
2115,161770.30912825098
2116,116500.70274713295
2117,142310.50324666812
2118,130482.39993705064
2119,106770.08759602859
2120,115572.13558916195
2121,89242.15617604963
2122,101916.86573376374
2123,90624.83464474013
2124,181604.21496064987
2125,131642.08312286483
2126,158304.81670652117
2127,141107.9514515015
2128,120663.72017728642
2129,89396.14303017923
2130,134700.9790125424
2131,152749.91394070562
2132,103322.25236329067
2133,124978.64186984109
2134,117728.48333959284
2135,91793.83686288893
2136,85388.48906228834
2137,125716.99781713447
2138,139258.48468414196
2139,144483.06719653434
2140,143670.50176442583
2141,142450.29854156286
2142,137244.6402144603
2143,136031.47397684824
2144,135002.75037892244
2145,135252.4405181795
2146,147540.6012725649
2147,181110.1265901521
2148,134955.29136074518
2149,130073.00870469438
2150,224060.8671942283
2151,126743.90441796384
2152,163839.24026782205
2153,135331.7587291601
2154,104604.59159898404
2155,137179.92123143052
2156,242483.45442500833
2157,240931.52589581884
2158,234787.4383491817
2159,226579.34988871872
2160,170073.01007779333
2161,238255.45181547283
2162,413412.6861355473
2163,319298.92249966203
2164,239735.97112587778
2165,186634.42810971403
2166,148859.92285538153
2167,229373.0170809728
2168,207506.86092702826
2169,198296.318701332
2170,217146.00178212725
2171,156253.67871131544
2172,142768.75190487353
2173,169537.96173589435
2174,229243.74056480164
2175,311889.7565568279
2176,321951.9110122564
2177,244115.6654462334
2178,216734.37212709617
2179,149176.57807289343
2180,208453.2214987742
2181,194055.9257429273
2182,220428.78145773208
2183,186535.9914527067
2184,127157.19038622567
2185,124274.76796266284
2186,137549.66171442866
2187,152250.70774177866
2188,143881.91368658163
2189,221677.98692086808
2190,81973.38589254429
2191,72321.51563259076
2192,96214.1756018912
2193,113173.53853317795
2194,89530.06685953491
2195,104886.3565120264
2196,102529.13733947197
2197,124249.45958908067
2198,141028.21722056024
2199,157114.2669661533
2200,139713.34636870233
2201,154826.23726914392
2202,214192.42591090733
2203,157204.8224402951
2204,198521.61292162657
2205,123511.8549241537
2206,136321.27339057802
2207,208463.13049090956
2208,245241.2685247328
2209,218918.2126349631
2210,130577.13954994205
2211,116455.51668859429
2212,115081.90085590647
2213,97308.39488753343
2214,147649.6369153645
2215,88236.29627764452
2216,135838.6230740969
2217,48253.643452279175
2218,73113.60046578468
2219,62463.816416488226
2220,45649.23502894467
2221,312470.8911552123
2222,263231.92371671775
2223,269055.68730951357
2224,203247.13748743193
2225,129543.89312532294
2226,161550.4523362826
2227,199756.09463185092
2228,277857.1309577517
2229,249559.5170385922
2230,153144.51333548976
2231,199536.9794339941
2232,178574.98403382424
2233,188072.5499559214
2234,261172.85501178988
2235,226603.64170021727
2236,301752.9537944168
2237,322948.90208509256
2238,195752.27093606011
2239,119371.18184386755
2240,164694.00048921152
2241,150568.4300320111
2242,112847.4666256708
2243,126149.40502834368
2244,105946.87703695126
2245,96763.08658390297
2246,150719.45243209152
2247,100207.1885557773
2248,127045.00667344146
2249,128056.41480473542
2250,125127.64561535086
2251,140693.81007056357
2252,160857.40648997703
2253,157794.7504857715
2254,176514.54121433728
2255,192917.20831010392
2256,175146.14461577966
2257,200975.9755444357
2258,165438.61718257287
2259,175665.18789745326
2260,153069.55818309082
2261,196744.7883558144
2262,223481.73126990919
2263,368707.2929849358
2264,486902.82593244134
2265,175488.17238544498
2266,298795.5545569969
2267,383233.29220888985
2268,407346.0378645302
2269,157993.07345010288
2270,186222.5060544353
2271,225874.85467078714
2272,205363.20116534847
2273,166657.23796823077
2274,181445.66736645406
2275,171583.70718638445
2276,194813.9637708481
2277,180182.66901872217
2278,154819.46737633157
2279,135213.77137248038
2280,100874.72452102657
2281,155115.18560857975
2282,170037.62929333863
2283,104679.68659277014
2284,122556.7755828358
2285,141981.60454855338
2286,127715.09990810134
2287,346001.6724912269
2288,274010.11716231325
2289,392607.45863839425
2290,466160.7951788347
2291,328237.5131785807
2292,446555.33630960225
2293,514643.79521276156
2294,458216.50790459727
2295,485672.8228816005
2296,269150.8294837631
2297,327671.1498632603
2298,336388.5811398625
2299,393152.2132943117
2300,324432.7602237099
2301,306536.9365908308
2302,247870.68724799706
2303,257753.62781575377
2304,243858.57711402603
2305,176949.5609305375
2306,187681.53972671763
2307,195164.56070127228
2308,222596.12325525653
2309,279151.1389490791
2310,217016.9942641715
2311,203949.04969223752
2312,174172.36442676478
2313,175695.49612806964
2314,169557.8660492191
2315,177313.8326972822
2316,180152.5247048838
2317,181785.2977187598
2318,176151.18168985538
2319,174305.1645326868
2320,173940.9929743218
2321,241704.99564653196
2322,169624.5764580874
2323,178314.4518049486
2324,185085.81827806754
2325,199221.81231903713
2326,170505.90509705571
2327,205536.32822690226
2328,231056.74504053988
2329,186762.96024479627
2330,174901.92754311868
2331,329235.1461942328
2332,487421.2145732697
2333,316517.4771429945
2334,265530.3983050248
2335,281642.5715798372
2336,326154.98096394
2337,198120.60054897866
2338,274496.150057896
2339,234491.84180335377
2340,393259.94271347846
2341,211624.74222803678
2342,237855.6410769621
2343,219559.27693863888
2344,249025.08829753788
2345,226169.99129289776
2346,212472.52354980068
2347,186360.93726763513
2348,240098.14348757672
2349,168401.48905505752
2350,280469.0008980845
2351,246915.61414727103
2352,233925.3474467593
2353,254356.5932153053
2354,131674.77582847222
2355,152363.53552793537
2356,153338.96474343367
2357,193936.63942838635
2358,193052.65485028614
2359,144447.008558406
2360,111132.35238860328
2361,130883.03754397147
2362,271854.9714000038
2363,138657.95712809564
2364,156517.47374871912
2365,209502.81185376286
2366,206098.55105257023
2367,223442.6440198303
2368,207407.90635539044
2369,210377.4713949069
2370,168745.3028527101
2371,172459.42400045504
2372,184137.3457904637
2373,282401.2319117797
2374,318515.5882805196
2375,241261.5812460926
2376,303348.58211567043
2377,381718.5183125121
2378,145568.92371350538
2379,195112.38440072056
2380,147470.20496075583
2381,163983.79200653575
2382,179278.1641382179
2383,192278.6365642551
2384,230690.164125486
2385,150116.8394925768
2386,142667.84871588164
2387,138705.3485149395
2388,98211.29397900913
2389,129874.35254997226
2390,146537.43338234586
2391,137458.08047413162
2392,111028.42426886823
2393,155869.25750807137
2394,144805.6655548401
2395,171679.94401250966
2396,149492.79469355944
2397,189274.93957609189
2398,128333.6283792556
2399,49338.927857844894
2400,61491.45109581349
2401,116992.49052951291
2402,134145.59827278354
2403,128192.26222623372
2404,150078.30965927246
2405,161465.65424395105
2406,139842.88336792885
2407,129250.4282238309
2408,134897.5875582787
2409,118922.11028196485
2410,159695.75168520928
2411,111626.39029461064
2412,165096.848445251
2413,132878.83755320657
2414,137833.91566368245
2415,140282.1736698017
2416,130229.78571178259
2417,130164.04646337345
2418,131506.2360510366
2419,128860.37102022178
2420,133213.6399421344
2421,148881.01791285342
2422,105901.18518793315
2423,121912.67460552104
2424,148057.90423840217
2425,208630.15466778135
2426,126478.48624097329
2427,134968.9506369876
2428,176701.47400541703
2429,107723.32895195285
2430,130295.52660066748
2431,120079.5417470385
2432,144266.82179196167
2433,135898.86539123324
2434,152252.35418710014
2435,152104.78136741964
2436,122006.53816494832
2437,109411.75305848027
2438,126143.63914713865
2439,103212.65178622148
2440,120795.97328609902
2441,100694.59810821127
2442,95441.83934538276
2443,111116.85436499273
2444,124940.82544438496
2445,84668.36093731158
2446,120214.64079054556
2447,168220.80781301417
2448,129019.35262573087
2449,108678.10319637458
2450,142449.30593640215
2451,131614.88975562726
2452,184570.4281668828
2453,88407.32490537644
2454,102150.73512898525
2455,113981.93032314687
2456,133443.8402955785
2457,128595.25938589036
2458,122420.34484159203
2459,94472.80253285605
2460,145108.0934639205
2461,113196.76291575939
2462,134904.31612559635
2463,117637.71235267317
2464,155541.5869992324
2465,125636.658242229
2466,105625.46118027336
2467,148878.04675168497
2468,92470.06235548746
2469,99081.71486897189
2470,169422.37335845825
2471,191156.89884171952
2472,177545.74871950253
2473,103277.33478310765
2474,92690.03459739752
2475,207242.18495417846
2476,132893.46472689323
2477,129766.40759384715
2478,162056.75437130957
2479,117259.72213035573
2480,134826.19029260147
2481,131982.90498574922
2482,131031.83299586343
2483,111832.47937867584
2484,122686.43225853516
2485,129202.74272627501
2486,156049.91141216917
2487,198281.0398176447
2488,159269.91297473828
2489,158231.97623118712
2490,150498.01741018213
2491,81597.60756535259
2492,177052.5919535945
2493,141772.99486714866
2494,160626.9767187649
2495,98466.52200884437
2496,231625.2020695533
2497,148598.42718772526
2498,111694.64943825206
2499,106816.15077239503
2500,121044.24578725685
2501,125590.45398718497
2502,139809.96017960968
2503,97940.24465118245
2504,188664.94958199133
2505,223005.94478524203
2506,246548.00780268534
2507,309027.1772453189
2508,244012.02712975466
2509,215263.73576636307
2510,223106.96578444677
2511,179850.6448871325
2512,208100.83986635416
2513,210571.82131844084
2514,235970.0798058891
2515,154386.79710044863
2516,170510.26296376946
2517,145488.1219831339
2518,151399.26569942053
2519,227491.00737516966
2520,216458.14321002923
2521,187790.31946974137
2522,225108.3278142551
2523,131031.9151121859
2524,143483.31254339
2525,135267.09855569724
2526,145197.93589904596
2527,125786.38036947107
2528,123996.3154204639
2529,148890.96199287093
2530,117244.30033052605
2531,238982.0848965383
2532,215350.94618021062
2533,204055.30249268288
2534,226775.0038414853
2535,312126.09833996074
2536,230399.41153503145
2537,232880.2931681095
2538,175686.75343153958
2539,190107.55906170583
2540,169163.0705147481
2541,180759.84236531908
2542,159089.72462921572
2543,135095.64387311778
2544,108548.90020640008
2545,129148.69910072681
2546,132695.72098588143
2547,129941.07216432827
2548,133572.49675663956
2549,142534.56875967904
2550,216715.11030060955
2551,135573.3592559128
2552,117640.44455979475
2553,81358.8324328529
2554,96351.35898512314
2555,123017.0359139271
2556,98714.66297834153
2557,108024.11913164219
2558,108795.19333949617
2559,135537.68071507898
2560,142588.18635017282
2561,152608.6896131866
2562,135078.43286876203
2563,150252.97443813764
2564,175132.69903874994
2565,131751.41442757985
2566,162449.34177365105
2567,143455.81256659518
2568,189539.07409770365
2569,205121.3849080419
2570,128921.68858848496
2571,158294.39037708647
2572,156127.41918190737
2573,237237.60196219935
2574,303541.1413783689
2575,128894.69816492395
2576,130429.94414394711
2577,165881.30702774174
2578,85256.09099402887
2579,59141.799759456124
2580,85872.04928274691
2581,93285.30176358864
2582,89241.37028825277
2583,260110.19497145087
2584,154573.19275072918
2585,173442.77322329133
2586,198265.09598149892
2587,181628.13586279555
2588,143722.6978794007
2589,142540.04026660346
2590,222205.05938555804
2591,201991.6390940995
2592,206067.77979563794
2593,250074.58516471324
2594,167522.05900171155
2595,199089.8592450432
2596,313444.9707829083
2597,185620.46640077588
2598,297951.949960719
2599,316767.8646345079
2600,125748.39663974466
2601,139210.566282616
2602,85925.2539400934
2603,92858.93492101027
2604,90888.18919148351
2605,90006.06009081953
2606,145061.9028845887
2607,186411.65887042676
2608,192746.20042618577
2609,160831.40353961653
2610,101829.40859841811
2611,121129.57739327462
2612,158259.1673212803
2613,125947.60685843481
2614,121417.44768725106
2615,151671.72135658635
2616,138379.53601671732
2617,160651.80895411156
2618,193859.04069160987
2619,179506.87621857986
2620,187851.7601353858
2621,174726.57419674
2622,188984.41623550066
2623,251310.07539641342
2624,301554.52467706805
2625,300068.2344015931
2626,167033.10089555796
2627,175468.2289117755
2628,509313.0551303601
2629,547286.6617273219
2630,369914.6266404897
2631,487024.5936526784
2632,468913.98303134233
2633,317570.7880408817
2634,418243.2718633311
2635,152977.96276293864
2636,188177.14780841285
2637,169026.5907925369
2638,250529.4247747377
2639,199077.70441503424
2640,151779.47554090936
2641,111413.35139132624
2642,167883.85586552412
2643,97152.57384307495
2644,128648.83159015096
2645,103441.94378208548
2646,93220.64887806038
2647,107842.91125802872
2648,140753.2373085891
2649,152384.23259988084
2650,130903.74837130887
2651,158418.46743239686
2652,394981.3908872622
2653,259591.92975118998
2654,244991.79631076817
2655,391413.69272398506
2656,341874.097520675
2657,323905.8670862466
2658,302752.38542100275
2659,313481.53619870695
2660,330403.4282737848
2661,355644.0165780521
2662,359606.781375115
2663,283041.1118644182
2664,276834.72697993816
2665,323037.86252567207
2666,277514.47807800496
2667,170552.29400409697
2668,174236.17662692515
2669,167527.86329648696
2670,283575.029036298
2671,176955.6974973214
2672,188251.3133462807
2673,208074.95944890426
2674,200582.68202778653
2675,175129.97272178074
2676,189551.74315502206
2677,189248.70628705138
2678,251134.257488115
2679,301244.7865668949
2680,314611.979643573
2681,442287.30653569545
2682,303512.49714216904
2683,605678.630736523
2684,313169.87656320055
2685,367294.58408909646
2686,251728.84662157006
2687,312119.33955356694
2688,223676.50654838042
2689,198473.6542406411
2690,446136.81693614257
2691,194582.67539394298
2692,138378.08434707473
2693,181197.4833582275
2694,133957.66731342953
2695,192574.8583082909
2696,175913.01127760217
2697,171153.86962233897
2698,191648.4502515117
2699,173554.6981758832
2700,164451.7142171959
2701,159529.4022075176
2702,128340.71901861668
2703,133619.92587645093
2704,141799.76557103224
2705,125215.90820371888
2706,115542.92219277481
2707,126048.71211353304
2708,133551.98150126162
2709,98337.66214605031
2710,130316.29755889672
2711,302852.1297083478
2712,359635.42671587795
2713,171157.41993086055
2714,148180.78468871885
2715,169517.4241178016
2716,153055.33620180973
2717,181907.15044692182
2718,236105.10545373618
2719,164692.73096226138
2720,173404.7639201087
2721,146027.58298643678
2722,160267.06460150072
2723,148323.08167190108
2724,137347.55630208543
2725,134531.51335656582
2726,139676.1330100674
2727,210646.30355641924
2728,163743.10978532973
2729,158314.88139837352
2730,142773.9064749665
2731,119925.3554465412
2732,123955.34269198119
2733,154796.4117789003
2734,137822.59158505668
